,N_elements,Rank,Score,Items,Price,close_price_eth
9056,5237,1894,85.7998,2,22.99,2952.05615234375
9057,5237,1894,85.7998,2,0.5700000000000001,172.73770141601562
9058,5612,6436,54.763,2,22.46,2299.187744140625
9059,5612,6436,54.763,2,21.75,3253.62939453125
9060,5612,6436,54.763,2,23.75,2945.892822265625
9061,5612,6436,54.763,2,7.0,353.956787109375
9062,5612,6436,54.763,2,4.5,409.7666931152344
9063,5612,6436,54.763,2,1.49,244.14215087890625
9064,5612,6436,54.763,2,0.4,313.2514038085937
9065,5985,2665,76.6857,2,26.99,2299.187744140625
9066,5985,2665,76.6857,2,7.8,1677.8468017578125
9067,6446,1810,86.4193,2,21.4,2299.187744140625
9069,6446,1810,86.4193,2,74.0,3013.732666015625
9070,6617,2035,84.603,2,42.0,2299.187744140625
9072,6617,2035,84.603,2,26.0,1779.791015625
9073,6617,2035,84.603,2,46.0,2662.865234375
9075,6617,2035,84.603,2,18.5,1814.10986328125
9076,6745,2565,77.5395,2,21.0,2299.187744140625
9077,6745,2565,77.5395,2,22.95,2952.05615234375
9078,6745,2565,77.5395,2,16.0,2714.9453125
9079,6826,4369,62.9346,2,25.0,2299.187744140625
9080,6826,4369,62.9346,2,22.0,2363.586181640625
9081,6826,4369,62.9346,2,19.99,1846.03369140625
9082,6826,4369,62.9346,2,23.0,2111.403564453125
9083,7045,4930,61.0982,2,25.0,2299.187744140625
9084,7045,4930,61.0982,2,23.5,1772.1024169921875
9085,7045,4930,61.0982,2,29.99,2088.57373046875
9086,7136,1051,117.4562,2,29.9,2299.187744140625
9087,7136,1051,117.4562,2,9.69,1805.0841064453125
9088,7136,1051,117.4562,2,12.5,1781.0675048828125
9089,7136,1051,117.4562,2,28.75,4168.701171875
9090,7388,7304,51.8542,2,23.75,2299.187744140625
9091,7388,7304,51.8542,2,15.99,2118.37890625
9092,7388,7304,51.8542,2,15.5,1846.03369140625
9093,7406,5768,55.7841,2,23.99,2299.187744140625
9094,7406,5768,55.7841,2,19.0,1716.49462890625
9095,7406,5768,55.7841,2,25.99,3431.086181640625
9096,7406,5768,55.7841,2,19.5,2135.942138671875
9097,7651,2161,81.8362,2,29.0,2299.187744140625
9098,7651,2161,81.8362,2,10.89,1718.65087890625
9099,7651,2161,81.8362,2,34.99,1994.331298828125
9100,7668,4485,62.7399,2,24.44,2299.187744140625
9101,7668,4485,62.7399,2,15.29,2118.37890625
9102,7668,4485,62.7399,2,18.8,2135.942138671875
9103,7668,4485,62.7399,2,36.0,1940.083984375
9104,7919,4204,63.3422,2,27.49,2299.187744140625
9105,7919,4204,63.3422,2,25.75,2466.96142578125
9106,7919,4204,63.3422,2,25.0,2166.188720703125
9107,7919,4204,63.3422,2,23.5,2380.956787109375
9108,8474,3720,63.7399,2,30.0,2299.187744140625
9109,8474,3720,63.7399,2,31.5,2237.136962890625
9110,8474,3720,63.7399,2,31.5,1898.8251953125
9111,8634,4369,62.9346,2,25.5,2299.187744140625
9112,8634,4369,62.9346,2,29.0,3522.783203125
9113,8634,4369,62.9346,2,18.99,1716.49462890625
9114,8634,4369,62.9346,2,16.0,1716.49462890625
9115,8634,4369,62.9346,2,22.99,2419.90625
9116,8937,3081,71.298,2,21.6,2299.187744140625
9117,8937,3081,71.298,2,21.0,2330.2109375
9118,8937,3081,71.298,2,21.0,2088.57373046875
9119,8937,3081,71.298,2,26.0,3253.62939453125
9120,8947,1166,109.8981,2,25.0,2299.187744140625
9121,8947,1166,109.8981,2,27.0,2435.10498046875
9122,8947,1166,109.8981,2,31.0,2146.6923828125
9123,9027,6436,54.763,2,21.2,2299.187744140625
9124,9027,6436,54.763,2,45.0,3310.504150390625
9125,9027,6436,54.763,2,19.99,2088.57373046875
9126,9029,7794,50.0555,2,24.5,2299.187744140625
9127,9046,5066,59.78,2,52.5,2299.187744140625
9128,9046,5066,59.78,2,33.0,1475.7037353515625
9129,9046,5066,59.78,2,30.0,1678.650146484375
9130,9046,5066,59.78,2,84.0,2724.619873046875
9132,9046,5066,59.78,2,77.5,2610.1533203125
9133,538,6280,54.8952,2,25.0,2072.10888671875
9134,538,6280,54.8952,2,23.99,1459.97314453125
9135,820,9464,38.252,2,20.99,2072.10888671875
9136,820,9464,38.252,2,14.95,2246.364501953125
9137,820,9464,38.252,2,19.8,1772.1024169921875
9138,820,9464,38.252,2,23.82,2633.518310546875
9139,820,9464,38.252,2,22.33,2519.1162109375
9140,1354,3435,66.4299,2,48.88,2072.10888671875
9141,1354,3435,66.4299,2,38.88,2072.10888671875
9142,1354,3435,66.4299,2,49.99,1806.9718017578125
9143,1354,3435,66.4299,2,29.99,1918.362060546875
9144,1354,3435,66.4299,2,40.0,2166.188720703125
9145,1354,3435,66.4299,2,53.0,2662.865234375
9146,1354,3435,66.4299,2,38.88,2431.946533203125
9147,1682,2035,84.603,2,85.0,2072.10888671875
9148,1739,2565,77.5395,2,28.99,2072.10888671875
9149,1739,2565,77.5395,2,30.05,1781.992919921875
9152,2328,5694,55.8448,2,19.69,2072.10888671875
9153,2328,5694,55.8448,2,17.0,2088.57373046875
9154,2511,6920,52.6608,2,19.0,2072.10888671875
9155,2511,6920,52.6608,2,14.5,2246.364501953125
9156,2511,6920,52.6608,2,19.5,1593.4134521484375
9157,2511,6920,52.6608,2,19.0,1787.5107421875
9158,2511,6920,52.6608,2,0.0,2380.956787109375
9159,2511,6920,52.6608,2,17.85,2324.679443359375
9160,2511,6920,52.6608,2,0.0,2111.403564453125
9161,2511,6920,52.6608,2,18.81,2111.403564453125
9162,2511,6920,52.6608,2,20.99,2191.373779296875
9163,2541,6032,55.5599,2,24.99,2072.10888671875
9164,2541,6032,55.5599,2,39.99,2561.85205078125
9165,2835,6758,53.5401,2,19.0,2072.10888671875
9166,2835,6758,53.5401,2,25.99,2160.768310546875
9167,2835,6758,53.5401,2,23.0,3902.647705078125
9168,2981,4204,63.3422,2,47.0,2072.10888671875
9169,2981,4204,63.3422,2,22.5,1814.10986328125
9170,2981,4204,63.3422,2,5.0,213.4511108398437
9171,3077,1336,102.8128,2,54.0,2072.10888671875
9172,3470,349,229.3941,2,29.97,2072.10888671875
9173,3470,349,229.3941,2,30.0,1781.992919921875
9174,3470,349,229.3941,2,31.0,1416.0489501953125
9175,3470,349,229.3941,2,25.0,2088.57373046875
9176,3470,349,229.3941,2,25.0,1826.1949462890625
9177,3513,4988,60.2189,2,24.5,2072.10888671875
9178,3513,4988,60.2189,2,45.0,2724.619873046875
9179,3569,5066,59.78,2,27.9,2072.10888671875
9180,3569,5066,59.78,2,27.0,1416.0489501953125
9181,3569,5066,59.78,2,0.45,268.7040405273437
9182,3569,5066,59.78,2,0.5,169.7986602783203
9184,3846,5066,59.78,2,19.0,2072.10888671875
9185,3846,5066,59.78,2,19.4,2072.10888671875
9186,3846,5066,59.78,2,25.0,3253.62939453125
9187,3846,5066,59.78,2,74.5,3172.456298828125
9188,3846,5066,59.78,2,19.98,2211.625732421875
9189,3846,5066,59.78,2,0.35,136.98692321777344
9190,4141,5066,59.78,2,47.0,2072.10888671875
9191,4141,5066,59.78,2,35.5,1595.3592529296875
9192,4300,6195,55.4022,2,38.0,2072.10888671875
9193,4300,6195,55.4022,2,33.0,1935.60107421875
9194,4553,1810,86.4193,2,36.0,2072.10888671875
9195,4553,1810,86.4193,2,48.0,1895.5521240234373
9196,4699,8466,48.2867,2,24.75,2072.10888671875
9197,4699,8466,48.2867,2,21.9,2072.10888671875
9198,4699,8466,48.2867,2,4.0,518.8011474609375
9199,4699,8466,48.2867,2,5.6,350.7661437988281
9200,4699,8466,48.2867,2,3.0,471.6304321289063
9201,4780,1336,102.8128,2,75.5,2072.10888671875
9202,4780,1336,102.8128,2,7.5,1121.5709228515625
9203,4854,7304,51.8542,2,19.48,2072.10888671875
9204,4854,7304,51.8542,2,20.5,1678.650146484375
9205,4854,7304,51.8542,2,61.0,1691.35595703125
9206,4854,7304,51.8542,2,19.99,2888.69873046875
9207,4854,7304,51.8542,2,16.5,4168.701171875
9208,5077,8278,49.7292,2,19.99,2072.10888671875
9209,5077,8278,49.7292,2,20.88,2139.353271484375
9210,5077,8278,49.7292,2,2.3,349.3555908203125
9211,5077,8278,49.7292,2,2.75,352.1832580566406
9212,6401,5500,57.2873,2,20.75,2072.10888671875
9213,6401,5500,57.2873,2,18.5,2088.57373046875
9214,6401,5500,57.2873,2,17.99,2088.57373046875
9215,6401,5500,57.2873,2,19.99,1994.331298828125
9216,6401,5500,57.2873,2,16.98,4168.701171875
9217,6405,4332,63.118,2,26.0,2072.10888671875
9218,6405,4332,63.118,2,18.0,1691.35595703125
9219,6405,4332,63.118,2,69.0,3319.25732421875
9220,6470,2212,81.3182,2,23.98,2072.10888671875
9221,6470,2212,81.3182,2,25.25,2435.10498046875
9222,6470,2212,81.3182,2,25.0,2372.001953125
9223,6470,2212,81.3182,2,0.5,245.7818298339844
9224,6470,2212,81.3182,2,0.37,151.2647247314453
9225,6470,2212,81.3182,2,0.36,146.74774169921875
9226,8035,9127,45.8101,2,60.0,2072.10888671875
9227,8035,9127,45.8101,2,51.31,1788.217041015625
9228,8035,9127,45.8101,2,43.0,2088.57373046875
9229,8109,9464,38.252,2,22.0,2072.10888671875
9230,8109,9464,38.252,2,16.5,2088.57373046875
9231,8175,4369,62.9346,2,22.99,2072.10888671875
9232,8175,4369,62.9346,2,25.8,2139.353271484375
9233,8175,4369,62.9346,2,21.0,2088.57373046875
9234,8456,9127,45.8101,2,20.99,2072.10888671875
9235,8456,9127,45.8101,2,1.5,207.169189453125
9236,8456,9127,45.8101,2,16.99,1935.60107421875
9237,8456,9127,45.8101,2,22.94,3484.72900390625
9238,8526,3643,64.4091,2,24.99,2072.10888671875
9239,8526,3643,64.4091,2,20.0,1935.60107421875
9240,8526,3643,64.4091,2,16.5,2372.001953125
9241,8526,3643,64.4091,2,15.0,2784.294189453125
9242,8526,3643,64.4091,2,16.2,2430.621337890625
9243,8577,913,123.0385,2,59.99,2072.10888671875
9244,8577,913,123.0385,2,37.0,2107.88720703125
9245,8577,913,123.0385,2,50.0,2237.136962890625
9246,8577,913,123.0385,2,70.0,2724.619873046875
9247,8577,913,123.0385,2,47.5,3490.88037109375
9248,8577,913,123.0385,2,42.5,1813.21728515625
9249,8736,5500,57.2873,2,25.0,2072.10888671875
9250,8736,5500,57.2873,2,16.5,2107.88720703125
9251,8781,1730,88.3685,2,27.0,2072.10888671875
9252,8781,1730,88.3685,2,23.0,1716.49462890625
9253,8781,1730,88.3685,2,30.0,1781.992919921875
9254,8781,1730,88.3685,2,35.0,1854.5643310546875
9255,8927,1977,85.1945,2,24.0,2072.10888671875
9256,8927,1977,85.1945,2,23.0,2072.10888671875
9257,8927,1977,85.1945,2,3.5,357.4385070800781
9258,8927,1977,85.1945,2,2.75,349.3555908203125
9259,8927,1977,85.1945,2,1.11,337.60211181640625
9260,8927,1977,85.1945,2,1.1,379.5128479003906
9261,9057,7794,50.0555,2,38.5,2072.10888671875
9262,9409,1051,117.4562,2,26.49,2072.10888671875
9263,9409,1051,117.4562,2,27.27,2237.136962890625
9265,9496,8466,48.2867,2,40.0,2072.10888671875
9266,9496,8466,48.2867,2,59.0,2466.96142578125
9267,9496,8466,48.2867,2,49.95,2746.380126953125
9268,9659,4369,62.9346,2,33.99,2072.10888671875
9269,9659,4369,62.9346,2,29.0,1788.217041015625
9270,9659,4369,62.9346,2,33.99,2198.58251953125
9272,9659,4369,62.9346,2,34.99,1940.083984375
9273,9660,5500,57.2873,2,19.5,2072.10888671875
9274,9660,5500,57.2873,2,16.3,1977.27685546875
9275,9660,5500,57.2873,2,19.0,2088.57373046875
9276,9660,5500,57.2873,2,17.5,2088.57373046875
9277,9723,8687,47.8441,2,46.0,2072.10888671875
9278,548,6436,54.763,2,17.0,2107.88720703125
9279,548,6436,54.763,2,21.89,3431.086181640625
9280,548,6436,54.763,2,22.99,3431.086181640625
9281,548,6436,54.763,2,18.9,2364.751708984375
9282,548,6436,54.763,2,36.99,2827.328857421875
9283,548,6436,54.763,2,44.75,2890.941650390625
9284,717,4005,63.4559,2,15.99,2107.88720703125
9285,717,4005,63.4559,2,16.0,1918.362060546875
9286,717,4005,63.4559,2,27.5,2390.305419921875
9287,717,4005,63.4559,2,0.0,1880.3829345703125
9288,717,4005,63.4559,2,19.8,1817.296630859375
9289,717,4005,63.4559,2,21.2,1990.9708251953125
9290,852,4485,62.7399,2,15.0,2107.88720703125
9291,852,4485,62.7399,2,33.75,2502.349609375
9292,852,4485,62.7399,2,24.25,2466.96142578125
9293,852,4485,62.7399,2,22.8,2466.96142578125
9294,852,4485,62.7399,2,46.0,3020.08984375
9295,1212,4005,63.4559,2,23.0,2107.88720703125
9296,1212,4005,63.4559,2,17.78,1935.60107421875
9297,1212,4005,63.4559,2,10.5,1805.0841064453125
9298,2168,3643,64.4091,2,15.0,2107.88720703125
9299,2168,3643,64.4091,2,5.0,346.2389221191406
9300,2168,3643,64.4091,2,22.99,2431.946533203125
9301,2168,3643,64.4091,2,2.0,374.6955871582031
9302,2353,489,166.3374,2,45.0,2107.88720703125
9303,2353,489,166.3374,2,22.0,1960.164794921875
9304,2353,489,166.3374,2,54.0,2773.20703125
9305,2738,9464,38.252,2,14.0,2107.88720703125
9306,2738,9464,38.252,2,3.25,355.48809814453125
9307,2738,9464,38.252,2,21.99,2435.10498046875
9308,2738,9464,38.252,2,16.25,2088.57373046875
9309,2738,9464,38.252,2,2.3,349.3555908203125
9310,2738,9464,38.252,2,8.0,1781.0675048828125
9311,2738,9464,38.252,2,2.65,352.1832580566406
9312,2925,6758,53.5401,2,16.5,2107.88720703125
9313,3534,451,186.7855,2,21.0,2107.88720703125
9314,3534,451,186.7855,2,24.5,2330.2109375
9315,3534,451,186.7855,2,19.99,1846.03369140625
9316,3534,451,186.7855,2,25.0,1994.331298828125
9317,3610,698,148.5247,2,15.0,2107.88720703125
9318,3610,698,148.5247,2,0.0,2466.96142578125
9319,3682,2035,84.603,2,45.0,2107.88720703125
9320,4091,5582,56.851,2,14.0,2107.88720703125
9321,4091,5582,56.851,2,0.0,2466.96142578125
9322,5535,1194,109.3152,2,15.0,2107.88720703125
9323,5535,1194,109.3152,2,34.5,2724.619873046875
9324,5535,1194,109.3152,2,36.98,2827.328857421875
9325,5535,1194,109.3152,2,48.0,2890.941650390625
9326,5535,1194,109.3152,2,1.0,175.3656768798828
9327,5535,1194,109.3152,2,1.49,244.1793212890625
9328,5726,2161,81.8362,2,16.0,2107.88720703125
9329,5726,2161,81.8362,2,17.6,1971.0772705078125
9330,5881,4332,63.118,2,14.0,2107.88720703125
9331,5881,4332,63.118,2,21.7,3431.086181640625
9332,5881,4332,63.118,2,21.0,3431.086181640625
9333,5881,4332,63.118,2,22.2,3431.086181640625
9334,5881,4332,63.118,2,9.8,1805.0841064453125
9335,5881,4332,63.118,2,21.5,2952.05615234375
9336,5886,8466,48.2867,2,14.67,2107.88720703125
9337,5886,8466,48.2867,2,42.0,3310.504150390625
9338,5886,8466,48.2867,2,53.0,3319.25732421875
9339,5886,8466,48.2867,2,17.67,2088.57373046875
9340,6021,1662,92.7526,2,17.0,2107.88720703125
9341,6266,3005,71.5193,2,23.7,2107.88720703125
9342,6266,3005,71.5193,2,19.0,1691.35595703125
9343,6266,3005,71.5193,2,34.99,1772.1024169921875
9344,6393,9464,38.252,2,22.25,2107.88720703125
9345,6393,9464,38.252,2,20.25,1593.4134521484375
9346,6697,9464,38.252,2,18.4,2107.88720703125
9347,6697,9464,38.252,2,16.95,1935.60107421875
9348,6963,1104,113.7421,2,32.0,2107.88720703125
9349,6963,1104,113.7421,2,29.0,1772.1024169921875
9350,7075,7072,52.494,2,16.0,2107.88720703125
9351,7075,7072,52.494,2,20.99,2139.353271484375
9352,7075,7072,52.494,2,56.0,3286.935302734375
9353,7075,7072,52.494,2,24.99,3431.086181640625
9354,7075,7072,52.494,2,26.0,1772.1024169921875
9355,7075,7072,52.494,2,16.99,2088.57373046875
9356,7075,7072,52.494,2,21.49,1826.1949462890625
9357,7075,7072,52.494,2,49.98,3182.7021484375
9358,7096,3503,65.4884,2,16.0,2107.88720703125
9359,7096,3503,65.4884,2,2.0,201.90231323242188
9360,7096,3503,65.4884,2,26.0,1772.1024169921875
9361,7096,3503,65.4884,2,17.0,2088.57373046875
9362,7096,3503,65.4884,2,18.99,1978.8946533203125
9363,7356,2035,84.603,2,50.0,2107.88720703125
9364,7356,2035,84.603,2,60.0,2466.96142578125
9365,8514,3081,71.298,2,14.0,2107.88720703125
9366,8514,3081,71.298,2,50.0,2890.941650390625
9367,8564,580,158.9375,2,25.0,2107.88720703125
9368,8564,580,158.9375,2,28.0,3431.086181640625
9369,8564,580,158.9375,2,32.0,2146.6923828125
9370,9760,9464,38.252,2,58.0,2107.88720703125
9371,9760,9464,38.252,2,39.0,1772.1024169921875
9372,384,7794,50.0555,2,48.2,1806.9718017578125
9373,384,7794,50.0555,2,24.0,1854.5643310546875
9374,522,4930,61.0982,2,35.0,1806.9718017578125
9375,522,4930,61.0982,2,34.99,1781.992919921875
9376,522,4930,61.0982,2,32.99,1791.7022705078125
9377,685,6920,52.6608,2,26.0,1806.9718017578125
9378,854,8278,49.7292,2,19.85,1806.9718017578125
9379,854,8278,49.7292,2,21.9,1817.6241455078125
9380,1721,6436,54.763,2,45.0,1806.9718017578125
9381,1721,6436,54.763,2,48.5,2466.96142578125
9382,1721,6436,54.763,2,34.42,2633.518310546875
9383,3255,5768,55.7841,2,23.5,1806.9718017578125
9384,3255,5768,55.7841,2,21.0,1854.5643310546875
9385,3408,4204,63.3422,2,23.35,1806.9718017578125
9386,3408,4204,63.3422,2,23.0,1772.1024169921875
9387,3989,7304,51.8542,2,25.0,1806.9718017578125
9388,3989,7304,51.8542,2,22.0,1781.992919921875
9389,4564,2665,76.6857,2,22.5,1806.9718017578125
9390,4564,2665,76.6857,2,18.8,2139.664794921875
9391,4564,2665,76.6857,2,21.5,1593.4134521484375
9392,4820,9464,38.252,2,28.5,1806.9718017578125
9393,4968,6920,52.6608,2,22.39,1806.9718017578125
9394,4968,6920,52.6608,2,1.21,201.90231323242188
9395,4968,6920,52.6608,2,21.5,1781.992919921875
9396,4968,6920,52.6608,2,20.0,1781.992919921875
9397,4968,6920,52.6608,2,21.12,1826.1949462890625
9398,5651,4369,62.9346,2,39.99,1806.9718017578125
9399,6127,6032,55.5599,2,22.5,1806.9718017578125
9400,6379,4204,63.3422,2,20.0,1806.9718017578125
9401,6379,4204,63.3422,2,14.5,1937.44921875
9402,6379,4204,63.3422,2,23.23,1570.2039794921875
9403,6379,4204,63.3422,2,23.99,2466.96142578125
9404,6379,4204,63.3422,2,14.74,1988.456298828125
9405,6379,4204,63.3422,2,20.99,3253.62939453125
9406,6379,4204,63.3422,2,17.6,2321.72412109375
9407,6379,4204,63.3422,2,24.75,1626.57568359375
9408,6553,6920,52.6608,2,24.99,1806.9718017578125
9409,6553,6920,52.6608,2,23.0,3431.086181640625
9410,6553,6920,52.6608,2,24.99,3431.086181640625
9411,7547,1810,86.4193,2,28.99,1806.9718017578125
9412,8116,9464,38.252,2,24.0,1806.9718017578125
9413,8116,9464,38.252,2,23.5,1817.6241455078125
9414,8242,6032,55.5599,2,33.0,1806.9718017578125
9415,8242,6032,55.5599,2,36.69,1788.217041015625
9416,8242,6032,55.5599,2,17.0,1937.44921875
9417,8242,6032,55.5599,2,12.75,1805.0841064453125
9418,8242,6032,55.5599,2,8.5,1805.0841064453125
9419,8242,6032,55.5599,2,35.0,1416.0489501953125
9420,9216,3175,67.9767,2,30.0,1806.9718017578125
9421,9216,3175,67.9767,2,29.89,1819.6849365234373
9422,9216,3175,67.9767,2,29.5,1812.6346435546875
9423,9216,3175,67.9767,2,9.99,1768.0350341796875
9424,9216,3175,67.9767,2,1.5,195.5153045654297
9425,9240,6195,55.4022,2,69.99,1806.9718017578125
9426,9537,616,152.3167,2,38.0,1806.9718017578125
9427,9537,616,152.3167,2,36.0,1935.60107421875
9428,9550,3643,64.4091,2,24.99,1806.9718017578125
9429,9550,3643,64.4091,2,25.99,1788.217041015625
9430,9550,3643,64.4091,2,24.0,1791.7022705078125
9431,9550,3643,64.4091,2,24.0,1805.0841064453125
9432,9672,6758,53.5401,2,29.0,1806.9718017578125
9433,9672,6758,53.5401,2,28.9,1806.9718017578125
9434,9672,6758,53.5401,2,26.5,1834.7279052734373
9435,9740,3256,67.3381,2,21.99,1806.9718017578125
9436,9740,3256,67.3381,2,13.0,1960.164794921875
9437,1802,9464,38.252,2,5.0,202.370346069336
9438,1802,9464,38.252,2,59.0,2330.2109375
9439,1802,9464,38.252,2,1.75,264.08746337890625
9441,3126,6436,54.763,2,1.74,202.370346069336
9442,3126,6436,54.763,2,49.99,2330.2109375
9443,3608,7794,50.0555,2,1.34,202.370346069336
9444,3608,7794,50.0555,2,1.25,230.9757080078125
9445,3633,8909,47.3371,2,1.65,202.370346069336
9446,3633,8909,47.3371,2,5.6,341.80865478515625
9447,3633,8909,47.3371,2,35.0,1787.5107421875
9448,3633,8909,47.3371,2,5.8,377.44183349609375
9449,3633,8909,47.3371,2,0.4,294.9102783203125
9450,3633,8909,47.3371,2,0.89,211.60012817382807
9451,4125,4485,62.7399,2,1.75,202.370346069336
9452,4201,8278,49.7292,2,0.98,202.370346069336
9453,4201,8278,49.7292,2,2.1,384.3645324707031
9454,4201,8278,49.7292,2,1.25,374.6955871582031
9455,4201,8278,49.7292,2,1.29,374.6955871582031
9456,4201,8278,49.7292,2,0.56,225.6802673339844
9457,4201,8278,49.7292,2,0.35,146.47653198242188
9458,4201,8278,49.7292,2,0.3,174.57289123535156
9459,4549,2161,81.8362,2,4.0,202.370346069336
9460,5276,2888,71.8474,2,2.0,202.370346069336
9461,5276,2888,71.8474,2,1.0,214.52505493164065
9462,5917,7794,50.0555,2,1.35,202.370346069336
9463,5917,7794,50.0555,2,1.62,201.90231323242188
9464,6052,7304,51.8542,2,1.12,202.370346069336
9465,6052,7304,51.8542,2,14.25,1960.164794921875
9466,6052,7304,51.8542,2,7.5,1805.0841064453125
9467,6052,7304,51.8542,2,2.0,384.3645324707031
9468,6052,7304,51.8542,2,26.45,2298.33349609375
9469,6052,7304,51.8542,2,0.0,1895.5521240234373
9470,6052,7304,51.8542,2,21.4,1990.9708251953125
9471,6052,7304,51.8542,2,19.8,1990.9708251953125
9472,6052,7304,51.8542,2,2.6,352.1832580566406
9473,6480,9464,38.252,2,1.0,202.370346069336
9474,6480,9464,38.252,2,0.3,183.9257202148437
9475,6480,9464,38.252,2,0.5,185.0287170410156
9478,6594,1810,86.4193,2,1.82,202.370346069336
9480,7711,2775,72.5205,2,1.0,202.370346069336
9481,7929,657,151.1546,2,3.99,202.370346069336
9482,7929,657,151.1546,2,1.8,207.169189453125
9483,7929,657,151.1546,2,7.12,654.8119506835938
9484,7929,657,151.1546,2,8.0,682.642333984375
9485,8718,7304,51.8542,2,1.39,202.370346069336
9486,8718,7304,51.8542,2,1.4,337.60211181640625
9487,8843,7072,52.494,2,1.0,202.370346069336
9488,8922,3643,64.4091,2,1.35,202.370346069336
9489,8922,3643,64.4091,2,42.5,2502.349609375
9491,8922,3643,64.4091,2,1.79,237.21905517578125
9492,8922,3643,64.4091,2,35.0,2561.85205078125
9495,9114,8687,47.8441,2,1.03,202.370346069336
9496,9114,8687,47.8441,2,0.94,374.6955871582031
9497,9114,8687,47.8441,2,1.1,205.3197479248047
9498,9671,8278,49.7292,2,1.55,202.370346069336
9499,9671,8278,49.7292,2,22.0,1937.44921875
9500,9671,8278,49.7292,2,79.99,2561.85205078125
9501,9671,8278,49.7292,2,62.69,2561.85205078125
9504,9671,8278,49.7292,2,38.8,2111.403564453125
9505,2386,35,3363.6278,2,77.0,199.88360595703125
9506,2386,35,3363.6278,2,30.0,197.31753540039065
9507,3246,1688,89.3943,2,5.0,199.88360595703125
9508,3246,1688,89.3943,2,26.0,1935.60107421875
9512,3246,1688,89.3943,2,7.0,232.1011657714844
9513,5191,210,323.7418,2,5.0,199.88360595703125
9514,5820,8278,49.7292,2,0.99,199.88360595703125
9515,5820,8278,49.7292,2,26.95,2079.657470703125
9516,5820,8278,49.7292,2,25.95,3253.62939453125
9517,7070,657,151.1546,2,1.7000000000000002,199.88360595703125
9518,7716,5768,55.7841,2,0.88,199.88360595703125
9519,7716,5768,55.7841,2,1.0,231.70266723632807
9520,7716,5768,55.7841,2,25.95,2088.57373046875
9521,2049,4485,62.7399,2,12.5,379.4840393066406
9522,3855,8909,47.3371,2,4.99,379.4840393066406
9523,3855,8909,47.3371,2,5.95,346.5220947265625
9524,3855,8909,47.3371,2,3.29,357.4385070800781
9525,3855,8909,47.3371,2,5.82,359.75738525390625
9526,3855,8909,47.3371,2,2.3,349.3555908203125
9527,3855,8909,47.3371,2,2.19,349.3555908203125
9528,3855,8909,47.3371,2,2.99,352.1832580566406
9529,3855,8909,47.3371,2,1.8,344.503173828125
9530,959,1437,100.733,2,15.0,381.1907653808594
9531,2327,2212,81.3182,2,0.1,381.1907653808594
9532,2327,2212,81.3182,2,6.25,381.1907653808594
9533,2327,2212,81.3182,2,68.0,3286.935302734375
9534,2327,2212,81.3182,2,56.98,3286.935302734375
9535,2327,2212,81.3182,2,24.0,2113.60546875
9536,2327,2212,81.3182,2,6.0,1225.6781005859375
9537,2327,2212,81.3182,2,35.69,2124.776611328125
9538,2831,1104,113.7421,2,8.0,381.1907653808594
9539,2831,1104,113.7421,2,7.0,392.1899719238281
9540,3215,8466,48.2867,2,4.99,381.1907653808594
9541,3215,8466,48.2867,2,4.85,346.2389221191406
9542,3215,8466,48.2867,2,1.0,207.169189453125
9543,3215,8466,48.2867,2,6.66,1369.04052734375
9544,1767,7545,50.9701,2,4.75,346.2389221191406
9545,1767,7545,50.9701,2,18.49,1826.1949462890625
9546,1767,7545,50.9701,2,21.75,2233.36669921875
9547,1778,4485,62.7399,2,4.75,346.2389221191406
9548,1778,4485,62.7399,2,21.0,1533.2750244140625
9549,1778,4485,62.7399,2,19.99,2316.0595703125
9550,1778,4485,62.7399,2,16.0,1654.7415771484375
9551,2158,5500,57.2873,2,5.5,346.2389221191406
9552,2158,5500,57.2873,2,21.0,1935.60107421875
9553,2158,5500,57.2873,2,5.8,634.8541870117188
9554,2158,5500,57.2873,2,1.2,195.62266540527344
9555,2999,7545,50.9701,2,5.3,346.2389221191406
9556,2999,7545,50.9701,2,20.5,1678.650146484375
9557,2999,7545,50.9701,2,19.5,1691.333984375
9558,2999,7545,50.9701,2,3.0,357.4385070800781
9559,2999,7545,50.9701,2,2.3,349.3555908203125
9560,2999,7545,50.9701,2,20.48,1593.4134521484375
9561,2999,7545,50.9701,2,4.4,350.7661437988281
9562,3081,8909,47.3371,2,4.5,346.2389221191406
9563,3081,8909,47.3371,2,5.5,346.5220947265625
9564,3081,8909,47.3371,2,21.97,2237.136962890625
9565,3081,8909,47.3371,2,21.5,2431.946533203125
9566,3081,8909,47.3371,2,20.5,2431.946533203125
9567,3081,8909,47.3371,2,20.0,2135.942138671875
9568,3081,8909,47.3371,2,29.5,2296.54541015625
9569,3081,8909,47.3371,2,1.4,365.5700073242188
9570,3081,8909,47.3371,2,3.45,352.1832580566406
9571,4519,3720,63.7399,2,4.95,346.2389221191406
9572,4519,3720,63.7399,2,19.45,1781.992919921875
9573,4519,3720,63.7399,2,3.3,357.4385070800781
9574,4519,3720,63.7399,2,15.51,1978.8946533203125
9575,4528,7072,52.494,2,5.13,346.2389221191406
9576,4528,7072,52.494,2,4.7,340.8158569335937
9577,4528,7072,52.494,2,5.25,682.642333984375
9578,4528,7072,52.494,2,0.55,186.9140014648437
9579,4878,3503,65.4884,2,4.75,346.2389221191406
